order_id,customer_id,order_date,product_category,product_name,quantity,unit_price,line_total,payment_method,is_discount_used,channel
ORD0166,C0386,2024-11-10,服饰,斜挎包,1,141.19,141.19,微信支付,否,APP
ORD0166,C0386,2024-11-10,手办,绫波丽手办,1,298.99,298.99,微信支付,否,APP
ORD0166,C0386,2024-11-10,手办,喷火龙手办,4,290.21,1160.84,微信支付,否,APP
ORD0167,C0382,2025-04-14,服饰,围巾,5,90.21,451.05,银行卡,否,APP
ORD0167,C0382,2025-04-14,服饰,睡衣,2,152.38,304.76,银行卡,否,APP
ORD0167,C0382,2025-04-14,周边,胶带,3,26.98,80.94,银行卡,否,APP
ORD0168,C0279,2024-08-27,手办,皮卡丘手办,2,394.98,789.96,微信支付,是,APP
ORD0168,C0279,2024-08-27,周边,胶带,1,28.2,28.2,微信支付,是,APP
ORD0169,C0988,2024-07-31,盲盒,迪士尼盲盒,3,84.16,252.48,支付宝,否,小程序
ORD0169,C0988,2024-07-31,配件,雨伞,2,62.96,125.92,支付宝,否,小程序
ORD0170,C0336,2024-05-31,服饰,帽子,1,81.8,81.8,微信支付,是,线下
ORD0170,C0336,2024-05-31,周边,明信片,1,16.36,16.36,微信支付,是,线下
ORD0170,C0336,2024-05-31,服饰,帽子,5,75.05,375.25,微信支付,是,线下
ORD0170,C0336,2024-05-31,服饰,围巾,2,82.26,164.52,微信支付,是,线下
ORD0171,C0064,2024-08-15,盲盒,火影忍者盲盒,5,65.67,328.35,微信支付,否,APP
ORD0171,C0064,2024-08-15,盲盒,Molly系列盲盒,1,83.62,83.62,微信支付,否,APP
ORD0171,C0064,2024-08-15,服饰,睡衣,1,171.88,171.88,微信支付,否,APP
ORD0171,C0064,2024-08-15,周边,帆布包,1,85.99,85.99,微信支付,否,APP
ORD0172,C0052,2024-06-21,服饰,拖鞋,4,71.53,286.12,银行卡,否,小程序
ORD0172,C0052,2024-06-21,手办,蕾姆手办,2,431.58,863.16,银行卡,否,小程序
ORD0172,C0052,2024-06-21,周边,文件夹,4,37.68,150.72,银行卡,否,小程序
ORD0172,C0052,2024-06-21,盲盒,火影忍者盲盒,5,70.61,353.05,银行卡,否,小程序
ORD0172,C0052,2024-06-21,周边,钥匙扣,4,31.22,124.88,银行卡,否,小程序
ORD0173,C0491,2024-03-03,手办,喷火龙手办,2,286.3,572.6,微信支付,否,小程序
ORD0173,C0491,2024-03-03,配件,雨伞,4,62.33,249.32,微信支付,否,小程序
ORD0173,C0491,2024-03-03,周边,钥匙扣,5,30.63,153.15,微信支付,否,小程序
ORD0173,C0491,2024-03-03,周边,T恤,5,95.47,477.35,微信支付,否,小程序
ORD0173,C0491,2024-03-03,周边,明信片,1,14.46,14.46,微信支付,否,小程序
ORD0174,C0225,2024-01-31,配件,背包,5,284.88,1424.4,支付宝,否,APP
ORD0174,C0225,2024-01-31,手办,皮卡丘手办,2,411.52,823.04,支付宝,否,APP
ORD0174,C0225,2024-01-31,周边,海报,1,47.38,47.38,支付宝,否,APP
ORD0174,C0225,2024-01-31,手办,海贼王手办,4,251.48,1005.92,支付宝,否,APP
ORD0174,C0225,2024-01-31,手办,佐助手办,2,263.79,527.58,支付宝,否,APP
ORD0175,C0826,2025-12-15,配件,钥匙扣,2,39.49,78.98,支付宝,是,线下
ORD0175,C0826,2025-12-15,手办,明日香手办,5,335.67,1678.35,支付宝,是,线下
ORD0175,C0826,2025-12-15,服饰,拖鞋,1,62.88,62.88,支付宝,是,线下
ORD0175,C0826,2025-12-15,配件,台灯,1,129.68,129.68,支付宝,是,线下
ORD0176,C0001,2024-12-05,手办,蕾姆手办,1,360.85,360.85,银行卡,否,APP
ORD0176,C0001,2024-12-05,配件,蓝牙音箱,1,212.79,212.79,银行卡,否,APP
ORD0176,C0001,2024-12-05,周边,帆布包,3,82.23,246.69,银行卡,否,APP
ORD0176,C0001,2024-12-05,服饰,袜子套装,1,47.4,47.4,银行卡,否,APP
ORD0177,C0331,2024-05-19,周边,明信片,5,15.58,77.9,微信支付,否,线下
ORD0177,C0331,2024-05-19,配件,背包,2,267.57,535.14,微信支付,否,线下
ORD0177,C0331,2024-05-19,手办,高达模型,3,312.99,938.97,微信支付,否,线下
ORD0177,C0331,2024-05-19,周边,明信片,2,15.69,31.38,微信支付,否,线下
ORD0177,C0331,2024-05-19,配件,手机壳,5,44.42,222.1,微信支付,否,线下
ORD0178,C0617,2024-11-21,服饰,睡衣,3,166.8,500.4,银行卡,否,APP
ORD0178,C0617,2024-11-21,手办,蕾姆手办,3,372.5,1117.5,银行卡,否,APP
ORD0179,C0907,2024-03-31,服饰,拖鞋,3,64.99,194.97,银行卡,否,线下
ORD0179,C0907,2024-03-31,盲盒,Yuki盲盒,3,62.39,187.17,银行卡,否,线下
ORD0179,C0907,2024-03-31,盲盒,Molly系列盲盒,4,87.9,351.6,银行卡,否,线下
ORD0179,C0907,2024-03-31,服饰,睡衣,4,158.78,635.12,银行卡,否,线下
ORD0180,C0388,2024-12-25,配件,台灯,2,127.74,255.48,银行卡,是,小程序
ORD0180,C0388,2024-12-25,盲盒,Labubu系列盲盒,1,95.41,95.41,银行卡,是,小程序
ORD0180,C0388,2024-12-25,盲盒,哈利波特盲盒,3,120.49,361.47,银行卡,是,小程序
ORD0180,C0388,2024-12-25,服饰,睡衣,1,160.5,160.5,银行卡,是,小程序
ORD0180,C0388,2024-12-25,盲盒,Yuki盲盒,5,64.73,323.65,银行卡,是,小程序
ORD0181,C0915,2025-05-09,配件,手机壳,2,44.62,89.24,银行卡,否,APP
ORD0181,C0915,2025-05-09,周边,冰箱贴,2,18.66,37.32,银行卡,否,APP
ORD0181,C0915,2025-05-09,配件,鼠标垫,3,36.12,108.36,银行卡,否,APP
ORD0182,C0305,2024-08-31,手办,柯南手办,3,269.33,807.99,微信支付,否,APP
ORD0182,C0305,2024-08-31,盲盒,Labubu系列盲盒,5,98.61,493.05,微信支付,否,APP
ORD0182,C0305,2024-08-31,盲盒,Molly系列盲盒,2,83.14,166.28,微信支付,否,APP
ORD0182,C0305,2024-08-31,周边,帆布包,4,84.43,337.72,微信支付,否,APP
ORD0182,C0305,2024-08-31,周边,胶带,4,27.94,111.76,微信支付,否,APP
ORD0183,C0677,2024-09-28,周边,胶带,3,26.24,78.72,微信支付,否,线下
ORD0183,C0677,2024-09-28,盲盒,Labubu系列盲盒,4,98.31,393.24,微信支付,否,线下
ORD0183,C0677,2024-09-28,手办,绫波丽手办,5,300.16,1500.8,微信支付,否,线下
ORD0184,C0771,2025-12-14,配件,手机壳,5,46.33,231.65,银行卡,是,APP
ORD0184,C0771,2025-12-14,盲盒,潘神盲盒,5,77.71,388.55,银行卡,是,APP
ORD0184,C0771,2025-12-14,配件,充电宝,5,106.56,532.8,银行卡,是,APP
ORD0184,C0771,2025-12-14,服饰,牛仔裤,1,253.55,253.55,银行卡,是,APP
ORD0185,C0875,2024-02-05,盲盒,A仔盲盒,2,53.4,106.8,银行卡,否,线下
ORD0185,C0875,2024-02-05,手办,悟空手办,2,332.16,664.32,银行卡,否,线下
ORD0185,C0875,2024-02-05,服饰,围巾,4,83.69,334.76,银行卡,否,线下
ORD0186,C0843,2025-10-04,盲盒,潘神盲盒,5,77.38,386.9,微信支付,是,线下
ORD0186,C0843,2025-10-04,周边,文件夹,5,34.71,173.55,微信支付,是,线下
ORD0187,C0895,2024-01-13,盲盒,潘神盲盒,2,73.44,146.88,银行卡,否,线下
ORD0187,C0895,2024-01-13,配件,钥匙扣,1,42.31,42.31,银行卡,否,线下
ORD0187,C0895,2024-01-13,配件,水杯,3,48.31,144.93,银行卡,否,线下
ORD0187,C0895,2024-01-13,周边,胶带,3,27.35,82.05,银行卡,否,线下
ORD0187,C0895,2024-01-13,服饰,袜子套装,5,48.74,243.7,银行卡,否,线下
ORD0188,C0177,2024-10-09,盲盒,潘神盲盒,3,82.01,246.03,支付宝,否,APP
ORD0188,C0177,2024-10-09,盲盒,A仔盲盒,3,52.89,158.67,支付宝,否,APP
ORD0188,C0177,2024-10-09,盲盒,Yuki盲盒,3,56.77,170.31,支付宝,否,APP
ORD0188,C0177,2024-10-09,服饰,围巾,2,82.49,164.98,支付宝,否,APP
ORD0188,C0177,2024-10-09,服饰,连衣裙,3,312.68,938.04,支付宝,否,APP
ORD0189,C0620,2025-10-23,服饰,帽子,3,84.07,252.21,微信支付,否,APP
ORD0189,C0620,2025-10-23,配件,蓝牙音箱,1,191.48,191.48,微信支付,否,APP
ORD0189,C0620,2025-10-23,配件,手机壳,2,51.75,103.5,微信支付,否,APP
ORD0189,C0620,2025-10-23,配件,钥匙扣,1,36.46,36.46,微信支付,否,APP
ORD0189,C0620,2025-10-23,手办,柯南手办,2,271.08,542.16,微信支付,否,APP
ORD0190,C0052,2025-01-04,配件,手机壳,1,50.78,50.78,银行卡,是,APP
ORD0190,C0052,2025-01-04,手办,蕾姆手办,4,406.5,1626.0,银行卡,是,APP
ORD0190,C0052,2025-01-04,手办,明日香手办,5,352.58,1762.9,银行卡,是,APP
ORD0190,C0052,2025-01-04,周边,明信片,3,15.75,47.25,银行卡,是,APP
ORD0190,C0052,2025-01-04,盲盒,Labubu系列盲盒,1,96.75,96.75,银行卡,是,APP
ORD0191,C0167,2025-08-08,周边,胶带,5,25.31,126.55,微信支付,否,APP
ORD0191,C0167,2025-08-08,盲盒,A仔盲盒,2,50.44,100.88,微信支付,否,APP
ORD0191,C0167,2025-08-08,配件,雨伞,2,56.08,112.16,微信支付,否,APP
ORD0192,C0825,2024-11-08,服饰,连衣裙,4,284.17,1136.68,银行卡,否,线下
ORD0192,C0825,2024-11-08,服饰,牛仔裤,5,275.8,1379.0,银行卡,否,线下
ORD0192,C0825,2024-11-08,服饰,袜子套装,1,44.17,44.17,银行卡,否,线下
ORD0192,C0825,2024-11-08,周边,海报,5,45.98,229.9,银行卡,否,线下
ORD0192,C0825,2024-11-08,周边,帆布包,4,72.11,288.44,银行卡,否,线下
ORD0193,C0284,2025-10-17,手办,佐助手办,5,272.75,1363.75,支付宝,是,小程序
ORD0193,C0284,2025-10-17,盲盒,火影忍者盲盒,4,71.22,284.88,支付宝,是,小程序
ORD0193,C0284,2025-10-17,手办,柯南手办,4,328.75,1315.0,支付宝,是,小程序
ORD0193,C0284,2025-10-17,周边,胶带,4,27.37,109.48,支付宝,是,小程序
ORD0194,C0037,2025-08-20,手办,喷火龙手办,4,301.68,1206.72,银行卡,否,线下
ORD0194,C0037,2025-08-20,周边,海报,3,48.11,144.33,银行卡,否,线下
ORD0194,C0037,2025-08-20,配件,蓝牙音箱,3,182.98,548.94,银行卡,否,线下
ORD0194,C0037,2025-08-20,手办,绫波丽手办,5,346.3,1731.5,银行卡,否,线下
ORD0195,C0188,2025-11-27,手办,绫波丽手办,4,347.96,1391.84,支付宝,是,线下
ORD0195,C0188,2025-11-27,周边,徽章,3,39.67,119.01,支付宝,是,线下
ORD0195,C0188,2025-11-27,服饰,围巾,4,81.06,324.24,支付宝,是,线下
ORD0195,C0188,2025-11-27,配件,钥匙扣,5,35.66,178.3,支付宝,是,线下
ORD0196,C0911,2024-07-18,配件,耳机壳,4,26.41,105.64,银行卡,否,APP
ORD0196,C0911,2024-07-18,手办,佐助手办,2,250.85,501.7,银行卡,否,APP
ORD0196,C0911,2024-07-18,配件,充电宝,2,95.36,190.72,银行卡,否,APP
ORD0196,C0911,2024-07-18,手办,皮卡丘手办,4,385.64,1542.56,银行卡,否,APP
ORD0196,C0911,2024-07-18,手办,蕾姆手办,1,359.48,359.48,银行卡,否,APP
ORD0197,C0281,2024-08-02,盲盒,迪士尼盲盒,5,77.95,389.75,微信支付,否,线下
ORD0197,C0281,2024-08-02,服饰,运动鞋,4,436.13,1744.52,微信支付,否,线下
ORD0197,C0281,2024-08-02,服饰,拖鞋,1,69.47,69.47,微信支付,否,线下
ORD0197,C0281,2024-08-02,周边,书签,3,26.28,78.84,微信支付,否,线下
ORD0197,C0281,2024-08-02,配件,台灯,1,133.56,133.56,微信支付,否,线下
ORD0198,C0642,2024-09-11,手办,皮卡丘手办,4,399.27,1597.08,微信支付,否,线下
ORD0198,C0642,2024-09-11,周边,明信片,1,15.97,15.97,微信支付,否,线下
ORD0198,C0642,2024-09-11,周边,文件夹,4,36.59,146.36,微信支付,否,线下
ORD0198,C0642,2024-09-11,配件,鼠标垫,3,34.54,103.62,微信支付,否,线下
ORD0199,C0704,2024-05-17,手办,高达模型,1,282.76,282.76,支付宝,否,小程序
ORD0199,C0704,2024-05-17,手办,悟空手办,1,365.44,365.44,支付宝,否,小程序
ORD0199,C0704,2024-05-17,手办,皮卡丘手办,3,415.85,1247.55,支付宝,否,小程序
ORD0200,C0812,2024-02-08,配件,雨伞,1,60.81,60.81,支付宝,是,线下
ORD0200,C0812,2024-02-08,盲盒,Molly系列盲盒,1,87.52,87.52,支付宝,是,线下
ORD0201,C0390,2024-05-06,手办,柯南手办,3,294.27,882.81,银行卡,否,小程序
ORD0201,C0390,2024-05-06,盲盒,海贼王盲盒,3,91.19,273.57,银行卡,否,小程序
ORD0201,C0390,2024-05-06,手办,高达模型,1,299.69,299.69,银行卡,否,小程序
ORD0202,C0633,2024-04-30,手办,海贼王手办,2,273.4,546.8,支付宝,否,APP
ORD0202,C0633,2024-04-30,配件,台灯,3,134.25,402.75,支付宝,否,APP
ORD0202,C0633,2024-04-30,周边,明信片,1,15.14,15.14,支付宝,否,APP
ORD0202,C0633,2024-04-30,手办,明日香手办,3,330.47,991.41,支付宝,否,APP
ORD0202,C0633,2024-04-30,盲盒,哈利波特盲盒,1,137.65,137.65,支付宝,否,APP
ORD0203,C0686,2025-05-20,盲盒,Labubu系列盲盒,2,98.14,196.28,微信支付,否,APP
ORD0203,C0686,2025-05-20,周边,文件夹,4,31.85,127.4,微信支付,否,APP
ORD0204,C0833,2024-06-27,服饰,围巾,1,95.25,95.25,微信支付,否,小程序
ORD0204,C0833,2024-06-27,盲盒,Molly系列盲盒,2,91.91,183.82,微信支付,否,小程序
ORD0204,C0833,2024-06-27,手办,蕾姆手办,3,430.48,1291.44,微信支付,否,小程序
ORD0204,C0833,2024-06-27,配件,耳机壳,1,28.26,28.26,微信支付,否,小程序
ORD0205,C0351,2024-07-06,周边,胶带,4,29.68,118.72,微信支付,否,小程序
ORD0205,C0351,2024-07-06,手办,皮卡丘手办,2,414.65,829.3,微信支付,否,小程序
ORD0205,C0351,2024-07-06,盲盒,迪士尼盲盒,1,77.67,77.67,微信支付,否,小程序
ORD0205,C0351,2024-07-06,配件,充电宝,5,102.53,512.65,微信支付,否,小程序
ORD0205,C0351,2024-07-06,手办,海贼王手办,4,273.46,1093.84,微信支付,否,小程序
ORD0206,C0627,2024-01-30,服饰,斜挎包,1,139.0,139.0,银行卡,否,线下
ORD0206,C0627,2024-01-30,服饰,拖鞋,1,65.71,65.71,银行卡,否,线下
ORD0206,C0627,2024-01-30,周边,书签,5,26.34,131.7,银行卡,否,线下
ORD0207,C0591,2025-08-01,服饰,卫衣,4,192.86,771.44,微信支付,否,线下
ORD0207,C0591,2025-08-01,服饰,睡衣,5,171.47,857.35,微信支付,否,线下
ORD0208,C0628,2024-02-25,服饰,睡衣,1,167.0,167.0,微信支付,否,线下
ORD0208,C0628,2024-02-25,周边,冰箱贴,3,20.79,62.37,微信支付,否,线下
ORD0208,C0628,2024-02-25,盲盒,海贼王盲盒,2,89.9,179.8,微信支付,否,线下
ORD0208,C0628,2024-02-25,服饰,运动鞋,2,365.39,730.78,微信支付,否,线下
ORD0208,C0628,2024-02-25,服饰,袜子套装,4,44.96,179.84,微信支付,否,线下
ORD0209,C0511,2025-04-02,盲盒,潘神盲盒,4,71.67,286.68,支付宝,否,APP
ORD0209,C0511,2025-04-02,配件,雨伞,1,62.44,62.44,支付宝,否,APP
ORD0210,C0987,2025-09-25,服饰,连衣裙,3,318.45,955.35,银行卡,否,小程序
ORD0210,C0987,2025-09-25,手办,明日香手办,3,353.2,1059.6,银行卡,否,小程序
ORD0210,C0987,2025-09-25,配件,钥匙扣,4,40.69,162.76,银行卡,否,小程序
ORD0211,C0373,2025-04-08,盲盒,Yuki盲盒,3,62.89,188.67,微信支付,否,APP
ORD0211,C0373,2025-04-08,周边,海报,5,43.87,219.35,微信支付,否,APP
ORD0211,C0373,2025-04-08,盲盒,Molly系列盲盒,2,88.87,177.74,微信支付,否,APP
ORD0212,C0842,2025-02-23,盲盒,潘神盲盒,2,78.32,156.64,微信支付,否,小程序
ORD0212,C0842,2025-02-23,手办,蕾姆手办,1,419.52,419.52,微信支付,否,小程序
ORD0212,C0842,2025-02-23,盲盒,火影忍者盲盒,1,72.76,72.76,微信支付,否,小程序
ORD0213,C0462,2025-04-13,服饰,拖鞋,5,72.26,361.3,银行卡,否,线下
ORD0213,C0462,2025-04-13,配件,手机壳,5,48.83,244.15,银行卡,否,线下
ORD0213,C0462,2025-04-13,配件,蓝牙音箱,5,186.01,930.05,银行卡,否,线下
ORD0214,C0835,2024-05-11,配件,手机壳,4,53.7,214.8,微信支付,否,小程序
ORD0214,C0835,2024-05-11,手办,绫波丽手办,4,359.5,1438.0,微信支付,否,小程序
ORD0214,C0835,2024-05-11,周边,钥匙扣,2,26.9,53.8,微信支付,否,小程序
ORD0214,C0835,2024-05-11,配件,鼠标垫,3,37.4,112.2,微信支付,否,小程序
ORD0215,C0561,2024-11-17,手办,悟空手办,5,374.39,1871.95,银行卡,否,线下
ORD0215,C0561,2024-11-17,周边,明信片,2,15.01,30.02,银行卡,否,线下
ORD0215,C0561,2024-11-17,周边,帆布包,3,79.98,239.94,银行卡,否,线下
ORD0216,C0597,2025-08-07,服饰,拖鞋,5,63.57,317.85,银行卡,否,线下
ORD0216,C0597,2025-08-07,服饰,睡衣,1,164.41,164.41,银行卡,否,线下
ORD0216,C0597,2025-08-07,手办,绫波丽手办,2,360.82,721.64,银行卡,否,线下
ORD0216,C0597,2025-08-07,周边,明信片,1,15.57,15.57,银行卡,否,线下
ORD0217,C0303,2024-07-27,盲盒,火影忍者盲盒,5,74.03,370.15,银行卡,否,APP
ORD0217,C0303,2024-07-27,配件,手机壳,2,49.11,98.22,银行卡,否,APP
ORD0217,C0303,2024-07-27,周边,书签,4,24.44,97.76,银行卡,否,APP
ORD0217,C0303,2024-07-27,周边,海报,1,40.62,40.62,银行卡,否,APP
ORD0217,C0303,2024-07-27,周边,冰箱贴,5,20.4,102.0,银行卡,否,APP
ORD0218,C0882,2025-03-29,配件,鼠标垫,5,32.88,164.4,微信支付,否,线下
ORD0218,C0882,2025-03-29,手办,绫波丽手办,4,307.77,1231.08,微信支付,否,线下
ORD0218,C0882,2025-03-29,盲盒,迪士尼盲盒,2,82.71,165.42,微信支付,否,线下
ORD0218,C0882,2025-03-29,盲盒,潘神盲盒,1,77.87,77.87,微信支付,否,线下
ORD0219,C0570,2024-09-27,盲盒,Yuki盲盒,4,61.47,245.88,微信支付,否,APP
ORD0219,C0570,2024-09-27,手办,柯南手办,2,324.63,649.26,微信支付,否,APP
ORD0219,C0570,2024-09-27,配件,雨伞,5,63.05,315.25,微信支付,否,APP
ORD0219,C0570,2024-09-27,周边,钥匙扣,5,29.29,146.45,微信支付,否,APP
ORD0220,C0075,2025-12-25,配件,水杯,5,41.93,209.65,支付宝,是,线下
ORD0220,C0075,2025-12-25,配件,鼠标垫,4,32.14,128.56,支付宝,是,线下
ORD0220,C0075,2025-12-25,手办,悟空手办,3,346.87,1040.61,支付宝,是,线下
ORD0221,C0301,2024-08-11,盲盒,Yuki盲盒,4,55.94,223.76,银行卡,否,线下
ORD0221,C0301,2024-08-11,配件,钥匙扣,2,42.58,85.16,银行卡,否,线下
ORD0222,C0699,2024-11-24,盲盒,海贼王盲盒,3,89.25,267.75,支付宝,否,APP
ORD0222,C0699,2024-11-24,配件,充电宝,4,89.97,359.88,支付宝,否,APP
ORD0222,C0699,2024-11-24,手办,蕾姆手办,5,365.67,1828.35,支付宝,否,APP
ORD0222,C0699,2024-11-24,盲盒,迪士尼盲盒,5,79.52,397.6,支付宝,否,APP
ORD0223,C0642,2024-03-08,服饰,围巾,2,89.67,179.34,微信支付,否,线下
ORD0223,C0642,2024-03-08,服饰,围巾,2,80.52,161.04,微信支付,否,线下
ORD0223,C0642,2024-03-08,周边,书签,1,22.87,22.87,微信支付,否,线下
ORD0224,C0183,2024-09-14,周边,胶带,4,27.73,110.92,银行卡,否,APP
ORD0224,C0183,2024-09-14,服饰,运动鞋,3,360.45,1081.35,银行卡,否,APP
ORD0224,C0183,2024-09-14,盲盒,海贼王盲盒,1,91.52,91.52,银行卡,否,APP
ORD0225,C0634,2024-03-05,周边,海报,1,43.11,43.11,银行卡,是,线下
ORD0225,C0634,2024-03-05,周边,T恤,1,94.67,94.67,银行卡,是,线下
ORD0226,C0949,2025-03-24,服饰,睡衣,5,150.09,750.45,支付宝,否,小程序
ORD0226,C0949,2025-03-24,服饰,帽子,3,86.27,258.81,支付宝,否,小程序
ORD0227,C0148,2024-11-01,配件,鼠标垫,2,32.36,64.72,银行卡,否,线下
ORD0227,C0148,2024-11-01,盲盒,火影忍者盲盒,5,67.54,337.7,银行卡,否,线下
ORD0228,C0561,2024-03-28,手办,高达模型,5,277.62,1388.1,支付宝,否,APP
ORD0228,C0561,2024-03-28,手办,悟空手办,5,383.03,1915.15,支付宝,否,APP
ORD0228,C0561,2024-03-28,手办,皮卡丘手办,2,412.64,825.28,支付宝,否,APP
ORD0228,C0561,2024-03-28,配件,雨伞,5,58.54,292.7,支付宝,否,APP
ORD0229,C0563,2024-03-15,手办,海贼王手办,4,282.39,1129.56,支付宝,是,线下
ORD0229,C0563,2024-03-15,周边,明信片,2,13.8,27.6,支付宝,是,线下
ORD0230,C0635,2024-03-12,配件,耳机壳,5,26.98,134.9,微信支付,否,小程序
ORD0230,C0635,2024-03-12,配件,背包,3,282.76,848.28,微信支付,否,小程序
ORD0230,C0635,2024-03-12,手办,柯南手办,3,283.82,851.46,微信支付,否,小程序
ORD0230,C0635,2024-03-12,手办,高达模型,3,319.34,958.02,微信支付,否,小程序
ORD0231,C0138,2025-11-26,服饰,连衣裙,3,298.22,894.66,银行卡,否,小程序
ORD0231,C0138,2025-11-26,盲盒,迪士尼盲盒,5,72.4,362.0,银行卡,否,小程序
ORD0231,C0138,2025-11-26,周边,明信片,5,14.09,70.45,银行卡,否,小程序
ORD0231,C0138,2025-11-26,盲盒,哈利波特盲盒,1,138.02,138.02,银行卡,否,小程序
ORD0231,C0138,2025-11-26,盲盒,火影忍者盲盒,5,67.69,338.45,银行卡,否,小程序
ORD0232,C0605,2024-08-05,手办,蕾姆手办,4,376.92,1507.68,微信支付,是,线下
ORD0232,C0605,2024-08-05,配件,耳机壳,2,28.8,57.6,微信支付,是,线下
ORD0232,C0605,2024-08-05,配件,水杯,4,43.77,175.08,微信支付,是,线下
ORD0232,C0605,2024-08-05,盲盒,Bunny盲盒,5,71.54,357.7,微信支付,是,线下
ORD0232,C0605,2024-08-05,配件,蓝牙音箱,4,185.44,741.76,微信支付,是,线下
ORD0233,C0580,2025-08-02,周边,书签,2,26.31,52.62,银行卡,否,APP
ORD0233,C0580,2025-08-02,手办,皮卡丘手办,3,388.58,1165.74,银行卡,否,APP
ORD0233,C0580,2025-08-02,盲盒,Bunny盲盒,5,74.63,373.15,银行卡,否,APP
ORD0233,C0580,2025-08-02,周边,胶带,4,30.34,121.36,银行卡,否,APP
ORD0233,C0580,2025-08-02,盲盒,Molly系列盲盒,3,81.94,245.82,银行卡,否,APP
ORD0234,C0992,2025-06-17,配件,鼠标垫,5,32.72,163.6,银行卡,否,小程序
ORD0234,C0992,2025-06-17,服饰,连衣裙,5,308.17,1540.85,银行卡,否,小程序
ORD0234,C0992,2025-06-17,盲盒,海贼王盲盒,3,86.8,260.4,银行卡,否,小程序
ORD0234,C0992,2025-06-17,手办,喷火龙手办,4,270.79,1083.16,银行卡,否,小程序
ORD0235,C0889,2024-12-19,配件,蓝牙音箱,4,185.69,742.76,支付宝,否,小程序
ORD0235,C0889,2024-12-19,盲盒,海贼王盲盒,3,83.87,251.61,支付宝,否,小程序
ORD0236,C0192,2024-06-10,手办,高达模型,3,312.17,936.51,支付宝,否,线下
ORD0236,C0192,2024-06-10,服饰,斜挎包,4,121.54,486.16,支付宝,否,线下
ORD0237,C0166,2025-10-24,配件,钥匙扣,2,36.15,72.3,支付宝,是,APP
ORD0237,C0166,2025-10-24,配件,雨伞,5,54.83,274.15,支付宝,是,APP
ORD0237,C0166,2025-10-24,手办,绫波丽手办,2,330.09,660.18,支付宝,是,APP
ORD0238,C0416,2025-09-05,盲盒,Bunny盲盒,4,70.47,281.88,银行卡,是,线下
ORD0238,C0416,2025-09-05,服饰,斜挎包,2,121.76,243.52,银行卡,是,线下
ORD0238,C0416,2025-09-05,服饰,袜子套装,2,51.89,103.78,银行卡,是,线下
ORD0238,C0416,2025-09-05,手办,海贼王手办,5,246.8,1234.0,银行卡,是,线下
ORD0239,C0742,2025-12-03,手办,高达模型,4,277.01,1108.04,支付宝,否,小程序
ORD0239,C0742,2025-12-03,盲盒,Bunny盲盒,5,73.96,369.8,支付宝,否,小程序
ORD0240,C0517,2025-12-01,服饰,袜子套装,5,44.48,222.4,支付宝,否,APP
ORD0240,C0517,2025-12-01,配件,鼠标垫,1,32.15,32.15,支付宝,否,APP
ORD0240,C0517,2025-12-01,手办,海贼王手办,5,275.97,1379.85,支付宝,否,APP
ORD0241,C0919,2025-11-25,盲盒,海贼王盲盒,4,84.18,336.72,银行卡,否,小程序
ORD0241,C0919,2025-11-25,服饰,运动鞋,3,406.11,1218.33,银行卡,否,小程序
ORD0241,C0919,2025-11-25,配件,水杯,4,41.7,166.8,银行卡,否,小程序
ORD0241,C0919,2025-11-25,服饰,卫衣,1,190.37,190.37,银行卡,否,小程序
ORD0242,C0898,2025-07-10,配件,鼠标垫,1,35.14,35.14,支付宝,是,小程序
ORD0242,C0898,2025-07-10,服饰,卫衣,3,195.37,586.11,支付宝,是,小程序
ORD0243,C0110,2024-06-07,配件,手机壳,5,47.68,238.4,支付宝,否,线下
ORD0243,C0110,2024-06-07,周边,胶带,2,27.51,55.02,支付宝,否,线下
ORD0243,C0110,2024-06-07,配件,充电宝,2,96.43,192.86,支付宝,否,线下
ORD0243,C0110,2024-06-07,配件,充电宝,3,108.67,326.01,支付宝,否,线下
ORD0244,C0592,2024-12-18,手办,明日香手办,2,321.1,642.2,银行卡,否,小程序
ORD0244,C0592,2024-12-18,配件,手机壳,3,51.95,155.85,银行卡,否,小程序
ORD0245,C0629,2025-12-14,盲盒,哈利波特盲盒,2,128.27,256.54,银行卡,是,线下
ORD0245,C0629,2025-12-14,配件,手机壳,1,44.73,44.73,银行卡,是,线下
ORD0245,C0629,2025-12-14,手办,蕾姆手办,1,407.7,407.7,银行卡,是,线下
ORD0245,C0629,2025-12-14,服饰,运动鞋,5,411.46,2057.3,银行卡,是,线下
ORD0245,C0629,2025-12-14,周边,T恤,1,107.83,107.83,银行卡,是,线下
ORD0246,C0840,2024-06-28,配件,耳机壳,2,26.29,52.58,银行卡,否,小程序
ORD0246,C0840,2024-06-28,配件,鼠标垫,5,36.39,181.95,银行卡,否,小程序
ORD0246,C0840,2024-06-28,配件,蓝牙音箱,1,193.42,193.42,银行卡,否,小程序
ORD0247,C0671,2024-01-01,周边,胶带,4,28.48,113.92,微信支付,否,APP
ORD0247,C0671,2024-01-01,配件,雨伞,1,63.95,63.95,微信支付,否,APP
ORD0247,C0671,2024-01-01,配件,耳机壳,5,31.41,157.05,微信支付,否,APP
ORD0247,C0671,2024-01-01,周边,徽章,3,36.87,110.61,微信支付,否,APP
ORD0247,C0671,2024-01-01,手办,明日香手办,4,354.23,1416.92,微信支付,否,APP
