customer_id,register_date,gender,age,city,membership_level,total_orders,total_amount,last_purchase_date,avg_monthly_visits
C0732,2024-08-21,女,22,上海,黑卡,165,17950.82,2025-12-03,25
C0733,2022-02-09,女,18,深圳,金卡,93,29462.94,2025-12-11,12
C0734,2025-01-09,女,34,西安,金卡,44,15243.94,2025-12-02,16
C0735,2022-04-17,男,36,深圳,普通,11,4807.36,2025-12-02,37
C0736,2023-12-18,女,31,北京,银卡,43,22664.32,2025-12-22,16
C0737,2023-04-05,男,29,苏州,金卡,80,5741.35,2025-12-06,47
C0738,2025-08-24,女,27,杭州,金卡,84,37394.96,2025-12-22,13
C0739,2022-05-21,女,37,广州,银卡,14,2185.41,2025-12-06,44
C0740,2025-08-27,男,38,西安,普通,2,542.78,2025-12-29,5
C0741,2022-03-24,女,35,深圳,银卡,33,7575.29,2025-12-17,34
C0742,2022-03-05,男,41,成都,普通,4,342.96,2025-12-13,45
C0743,2023-05-22,女,44,北京,银卡,26,14012.23,2025-08-19,13
C0744,2023-02-13,女,28,成都,黑卡,71,20531.02,2025-12-09,46
C0745,2022-02-11,男,19,广州,银卡,37,6399.93,2025-12-16,7
C0746,2025-06-26,女,42,西安,金卡,42,12316.72,2025-12-08,14
C0747,2022-11-09,男,35,北京,普通,2,133.81,2025-12-20,26
C0748,2023-05-04,女,42,西安,金卡,51,9220.4,2025-12-30,12
C0749,2022-09-16,女,24,杭州,黑卡,162,90143.08,2025-12-18,48
C0750,2024-08-27,女,41,南京,普通,15,3761.01,2025-12-20,30
C0751,2025-10-03,男,32,北京,普通,17,5895.16,2025-12-03,34
C0752,2022-08-23,女,28,成都,银卡,38,13068.14,2025-07-24,5
C0753,2025-03-01,女,35,广州,普通,20,7363.27,2025-08-29,4
C0754,2023-03-23,男,40,苏州,金卡,40,11578.18,2025-12-11,21
C0755,2024-08-10,男,29,杭州,黑卡,143,23320.25,2025-12-25,48
C0756,2025-12-03,女,23,南京,银卡,28,2642.02,2025-12-24,22
C0757,2023-06-09,女,37,苏州,普通,10,2536.69,2025-12-06,24
C0758,2024-01-26,女,40,上海,银卡,29,11674.07,2025-12-03,33
C0759,2022-12-10,女,30,杭州,金卡,72,30747.48,2025-12-16,25
C0760,2025-05-25,女,37,广州,普通,11,4323.14,2025-09-16,46
C0761,2025-05-28,男,33,深圳,银卡,48,18360.67,2025-12-09,4
C0762,2022-08-23,男,35,北京,银卡,43,13514.53,2025-09-20,25
C0763,2022-12-02,男,27,西安,银卡,8,680.04,2025-12-05,19
C0764,2023-09-30,女,45,广州,普通,11,3996.99,2025-08-08,5
C0765,2022-08-10,男,40,北京,金卡,28,11176.92,2025-12-24,5
C0766,2025-03-31,女,25,苏州,普通,11,2282.67,2025-09-13,49
C0767,2022-02-22,女,35,西安,普通,4,1653.51,2025-12-30,17
C0768,2023-10-01,女,38,武汉,金卡,91,37279.54,2025-07-31,3
C0769,2025-03-25,男,18,成都,金卡,69,5292.14,2025-07-14,16
C0770,2025-10-19,女,40,上海,普通,10,2981.11,2025-12-07,13
C0771,2024-02-08,男,25,杭州,普通,9,3892.54,2025-12-15,13
C0772,2024-03-23,女,23,广州,普通,20,2920.7,2025-12-13,12
C0773,2023-02-11,男,22,上海,普通,5,1151.1,2025-12-29,6
C0774,2022-06-05,男,32,深圳,普通,11,4166.83,2025-12-08,43
C0775,2025-04-27,女,39,北京,普通,3,665.45,2025-09-05,14
C0776,2025-11-15,男,32,北京,银卡,42,17772.62,2025-12-15,18
C0777,2025-07-08,男,19,广州,金卡,38,3395.77,2025-12-27,42
C0778,2023-05-13,女,18,南京,银卡,27,3501.14,2025-12-20,46
C0779,2022-07-28,女,40,南京,金卡,59,7835.74,2025-08-17,43
C0780,2025-11-28,女,40,武汉,普通,13,2978.16,2025-12-01,34
C0781,2023-09-10,女,43,成都,黑卡,83,42168.25,2025-12-19,16
C0782,2025-11-02,女,28,西安,金卡,96,15144.47,2025-09-17,34
C0783,2025-05-14,男,27,深圳,金卡,30,3761.69,2025-12-09,18
C0784,2022-09-05,男,35,上海,金卡,59,26610.79,2025-12-24,19
C0785,2025-03-05,男,35,南京,黑卡,193,23534.99,2025-12-10,35
C0786,2022-03-26,女,34,武汉,银卡,29,1760.6,2025-12-25,34
C0787,2023-12-13,女,43,武汉,普通,11,2689.12,2025-12-21,31
C0788,2024-12-27,女,25,广州,银卡,13,964.92,2025-12-09,47
C0789,2024-05-27,女,32,深圳,金卡,87,31546.16,2025-12-06,43
C0790,2025-09-16,女,25,苏州,金卡,31,9255.11,2025-12-02,39
C0791,2024-01-29,男,34,西安,银卡,46,8849.9,2025-07-16,23
C0792,2022-05-22,女,29,成都,普通,14,7029.16,2025-07-14,16
C0793,2024-11-02,女,44,杭州,银卡,37,7598.91,2025-12-03,6
C0794,2025-08-19,女,25,广州,黑卡,142,53153.02,2025-08-20,42
C0795,2023-11-30,男,42,西安,银卡,6,2201.34,2025-12-11,49
C0796,2022-01-26,女,31,杭州,银卡,28,2720.44,2025-12-03,0
C0797,2024-05-10,女,21,杭州,普通,10,2483.18,2025-12-28,34
C0798,2024-09-30,女,18,深圳,银卡,16,8959.82,2025-09-03,31
C0799,2022-08-05,女,18,深圳,金卡,47,6731.28,2025-12-10,35
C0800,2024-06-06,女,36,上海,金卡,63,14172.06,2025-08-29,12
C0801,2024-01-12,女,33,武汉,金卡,82,9005.21,2025-12-18,5
C0802,2025-07-25,男,31,西安,银卡,17,6767.99,2025-08-07,13
C0803,2024-07-30,女,38,广州,银卡,19,10209.31,2025-12-19,36
C0804,2025-12-19,女,33,北京,普通,5,2278.59,2025-12-14,47
C0805,2022-11-10,女,22,广州,金卡,39,5940.1,2025-12-17,14
C0806,2024-06-10,女,26,上海,银卡,9,2760.73,2025-09-30,46
C0807,2022-12-27,女,43,成都,银卡,23,4450.76,2025-09-02,3
C0808,2024-12-04,女,45,武汉,银卡,11,1007.01,2025-12-07,39
C0809,2025-08-25,女,19,北京,黑卡,179,19885.22,2025-12-28,15
C0810,2023-07-08,男,35,南京,普通,18,1192.54,2025-08-13,27
C0811,2025-06-15,女,23,成都,金卡,87,40360.06,2025-09-24,15
C0812,2025-01-07,女,26,深圳,普通,2,172.52,2025-12-15,3
C0813,2024-09-17,男,18,杭州,银卡,47,4597.43,2025-12-30,44
C0814,2024-08-10,女,26,南京,普通,11,4950.78,2025-12-14,25
C0815,2024-06-11,女,42,广州,普通,20,8910.05,2025-12-28,27
C0816,2025-04-28,女,33,广州,银卡,13,1247.95,2025-07-15,31
C0817,2023-07-04,女,30,深圳,普通,20,1023.37,2025-07-11,44
C0818,2023-10-23,男,26,上海,银卡,29,5918.29,2025-12-18,1
C0819,2023-05-18,男,38,西安,黑卡,89,19993.43,2025-12-23,30
C0820,2022-06-27,男,30,南京,普通,6,1028.94,2025-12-16,2
C0821,2023-07-26,女,26,南京,金卡,43,17992.82,2025-12-26,7
C0822,2024-07-12,男,28,苏州,银卡,49,24211.28,2025-12-25,23
C0823,2023-05-15,男,21,成都,金卡,99,48814.46,2025-07-10,14
C0824,2024-08-09,男,19,武汉,普通,6,2945.84,2025-12-01,42
C0825,2025-03-13,女,23,成都,普通,15,1528.86,2025-12-15,30
C0826,2025-06-03,女,31,西安,普通,2,419.35,2025-12-03,8
C0827,2025-09-30,男,21,广州,普通,14,4296.77,2025-12-22,38
C0828,2024-02-16,男,23,广州,普通,12,6192.81,2025-12-26,44
C0829,2023-11-20,女,36,广州,金卡,50,3187.07,2025-12-08,1
C0830,2022-02-28,女,23,苏州,金卡,76,4193.57,2025-12-12,7
C0831,2024-10-09,男,19,广州,金卡,98,27026.81,2025-12-10,6
C0832,2023-10-28,女,35,西安,金卡,56,21812.44,2025-12-02,43
C0833,2023-01-08,男,30,深圳,普通,15,2352.73,2025-12-14,50
C0834,2024-09-25,男,26,武汉,普通,8,1324.12,2025-12-13,38
C0835,2023-03-11,女,40,西安,普通,18,1712.19,2025-12-19,41
C0836,2023-12-28,女,36,武汉,普通,8,1058.63,2025-12-23,15
C0837,2023-06-14,女,30,西安,银卡,24,1903.28,2025-12-16,34
C0838,2023-11-29,男,28,广州,银卡,35,6814.42,2025-12-17,29
C0839,2023-07-27,女,18,深圳,银卡,17,5185.18,2025-08-25,9
C0840,2025-05-05,女,41,南京,银卡,28,6608.34,2025-07-28,37
C0841,2025-12-07,男,39,成都,金卡,93,33505.22,2025-12-03,17
C0842,2023-07-20,女,24,杭州,金卡,76,7464.17,2025-08-27,49
C0843,2025-02-12,男,42,深圳,普通,15,6361.84,2025-12-30,4
C0844,2022-01-21,女,38,南京,黑卡,122,11130.64,2025-12-15,28
C0845,2024-11-24,男,32,上海,黑卡,147,11597.34,2025-12-15,38
C0846,2023-01-27,女,18,西安,普通,17,1764.37,2025-08-08,33
C0847,2022-06-25,男,29,上海,银卡,38,7930.1,2025-12-11,42
C0848,2023-05-10,女,43,南京,银卡,31,13649.4,2025-10-02,44
C0849,2024-04-12,女,24,深圳,黑卡,91,47294.25,2025-12-24,22
C0850,2024-09-27,女,32,西安,金卡,45,9359.72,2025-12-13,4
C0851,2025-02-11,男,38,杭州,普通,20,2804.98,2025-12-23,29
C0852,2023-05-08,女,36,广州,银卡,13,1699.49,2025-07-12,5
C0853,2025-11-15,男,45,西安,银卡,21,9639.93,2025-12-18,45
C0854,2024-09-02,女,42,西安,银卡,8,869.22,2025-09-22,43
C0855,2025-08-15,男,18,深圳,普通,16,4419.17,2025-12-23,3
C0856,2025-12-28,男,34,深圳,金卡,67,14663.62,2025-12-05,28
C0857,2024-10-02,男,34,南京,金卡,90,24867.36,2025-12-05,22
C0858,2024-07-06,女,20,北京,金卡,33,5048.99,2025-12-22,5
C0859,2022-02-05,女,29,西安,金卡,86,22361.97,2025-07-26,31
C0860,2022-07-10,男,23,成都,金卡,35,3248.51,2025-12-17,41
C0861,2023-08-26,女,43,西安,银卡,23,11441.52,2025-09-24,17
C0862,2023-03-30,女,28,南京,银卡,10,5117.3,2025-08-26,14
C0863,2024-04-08,女,20,武汉,普通,6,1753.05,2025-08-05,39
C0864,2025-11-17,女,25,上海,金卡,54,29431.85,2025-12-22,31
C0865,2023-05-14,女,31,广州,普通,15,1568.41,2025-12-15,8
C0866,2023-09-20,女,31,北京,金卡,85,17863.83,2025-09-30,36
C0867,2025-09-21,男,27,杭州,普通,5,1266.78,2025-07-26,9
C0868,2025-04-06,男,19,杭州,普通,14,5097.91,2025-09-19,19
C0869,2024-01-26,女,31,杭州,普通,3,1683.15,2025-09-16,5
C0870,2024-08-27,女,26,深圳,普通,8,614.04,2025-12-07,47
C0871,2025-02-07,男,20,杭州,金卡,77,36782.04,2025-09-21,2
C0872,2024-12-23,男,38,广州,金卡,64,28267.58,2025-07-31,41
C0873,2023-12-06,女,43,上海,银卡,6,579.07,2025-08-10,10
C0874,2024-05-21,女,25,杭州,普通,14,7212.5,2025-12-05,42
C0875,2025-02-01,男,33,西安,普通,2,180.27,2025-12-19,16
C0876,2023-11-09,男,19,西安,普通,13,6868.97,2025-12-05,31
C0877,2023-12-22,女,23,深圳,普通,17,2361.68,2025-09-22,3
C0878,2025-12-10,女,45,广州,金卡,67,30302.06,2025-12-26,3
C0879,2024-07-18,男,38,上海,普通,8,3375.2,2025-08-13,16
C0880,2023-07-09,男,43,北京,银卡,29,9186.45,2025-08-03,40
C0881,2023-09-20,男,42,南京,普通,3,948.7,2025-08-31,18
C0882,2023-05-30,女,29,上海,普通,12,4641.33,2025-12-04,4
C0883,2023-04-18,男,22,南京,银卡,19,1386.34,2025-09-01,31
C0884,2022-09-05,男,19,武汉,银卡,6,2228.41,2025-12-16,21
C0885,2023-01-30,女,33,南京,普通,11,1058.54,2025-09-28,5
C0886,2023-10-09,男,22,成都,普通,4,2186.53,2025-09-20,34
C0887,2022-09-02,女,32,西安,银卡,50,9296.67,2025-12-24,21
C0888,2025-01-02,男,29,广州,普通,11,2580.52,2025-12-09,0
C0889,2025-11-14,男,21,苏州,普通,5,1669.15,2025-12-01,19
C0890,2023-01-15,男,32,深圳,黑卡,85,34200.58,2025-12-10,21
C0891,2023-01-28,女,28,成都,银卡,7,433.66,2025-12-07,47
C0892,2023-03-20,女,33,南京,银卡,23,5357.27,2025-12-14,10
C0893,2024-09-18,女,40,杭州,银卡,35,6473.89,2025-08-02,12
C0894,2023-07-21,男,23,广州,银卡,49,8490.18,2025-12-24,41
C0895,2025-04-22,女,31,成都,银卡,13,1333.1,2025-12-29,2
C0896,2024-12-10,男,35,深圳,金卡,80,30733.78,2025-12-24,8
C0897,2025-05-07,男,29,西安,金卡,77,26932.6,2025-12-23,11
C0898,2023-08-03,女,44,广州,普通,20,5996.18,2025-12-20,22
C0899,2022-07-25,男,28,深圳,银卡,5,1215.98,2025-08-28,13
C0900,2023-02-02,男,30,武汉,银卡,10,1839.69,2025-12-18,32
C0901,2023-08-30,男,38,武汉,金卡,22,5109.78,2025-12-30,17
C0902,2023-04-11,男,40,深圳,银卡,21,9717.31,2025-12-12,48
C0903,2024-01-10,男,28,成都,银卡,18,8019.36,2025-12-15,40
C0904,2023-01-03,女,40,广州,普通,5,1833.42,2025-12-26,8
C0905,2023-09-12,女,33,成都,银卡,40,10905.11,2025-12-28,22
C0906,2022-01-29,女,32,北京,普通,20,4622.13,2025-07-31,9
C0907,2025-12-21,女,38,南京,普通,17,7603.12,2025-07-15,18
C0908,2024-12-29,男,45,北京,普通,14,4750.54,2025-12-06,46
C0909,2022-09-17,男,32,武汉,金卡,34,7657.73,2025-12-29,4
C0910,2023-07-16,男,42,西安,普通,10,584.36,2025-12-26,46
C0911,2022-04-04,女,21,上海,银卡,20,2629.98,2025-12-05,22
C0912,2022-04-22,男,28,南京,金卡,58,29974.87,2025-08-01,29
C0913,2025-02-07,女,36,武汉,普通,4,355.01,2025-07-23,24
C0914,2023-08-22,女,32,成都,银卡,8,2355.41,2025-12-06,27
C0915,2025-11-29,女,21,成都,银卡,20,9136.98,2025-12-02,33
C0916,2022-09-16,女,38,成都,普通,14,2814.57,2025-12-24,44
C0917,2025-07-30,男,30,西安,金卡,99,8990.53,2025-08-15,47
C0918,2024-10-02,女,39,北京,普通,15,2352.66,2025-12-26,46
C0919,2022-07-30,女,36,上海,银卡,9,4692.63,2025-09-27,24
C0920,2022-01-26,男,19,成都,银卡,12,4213.79,2025-12-16,9
C0921,2025-03-21,女,31,苏州,银卡,36,6008.57,2025-12-13,13
C0922,2023-08-06,女,21,南京,金卡,96,42005.66,2025-12-24,41
C0923,2024-08-19,女,33,广州,普通,18,10317.23,2025-12-13,45
C0924,2024-09-07,女,38,苏州,普通,1,120.12,2025-12-07,29
C0925,2024-06-21,女,37,上海,金卡,100,32730.22,2025-12-03,40
C0926,2023-11-29,男,31,西安,银卡,37,17047.92,2025-12-01,24
C0927,2023-01-13,男,44,上海,金卡,93,26558.15,2025-12-25,13
C0928,2022-04-16,女,32,广州,金卡,50,19189.73,2025-09-13,34
C0929,2023-06-02,女,45,南京,金卡,38,13248.72,2025-12-04,47
C0930,2024-09-05,男,20,广州,银卡,23,9168.25,2025-08-17,33
C0931,2022-08-22,男,25,深圳,普通,14,7998.3,2025-12-06,9
C0932,2022-05-14,女,33,南京,金卡,20,6141.77,2025-12-18,34
C0933,2024-03-31,女,27,上海,银卡,44,6092.6,2025-12-02,10
C0934,2024-10-04,女,21,成都,普通,12,947.48,2025-08-17,10
C0935,2022-06-01,男,35,上海,金卡,50,15886.67,2025-12-23,20
C0936,2025-03-27,男,19,上海,金卡,93,29405.8,2025-12-28,20
C0937,2025-07-13,男,34,南京,银卡,31,7923.84,2025-12-13,21
C0938,2025-11-06,女,30,深圳,普通,6,1030.53,2025-12-24,44
C0939,2022-04-20,男,21,上海,银卡,47,11441.57,2025-12-15,6
C0940,2022-11-07,女,43,苏州,金卡,30,15700.45,2025-12-26,16
C0941,2022-11-02,男,42,武汉,黑卡,184,32590.41,2025-12-20,1
C0942,2025-02-26,女,28,杭州,普通,12,1551.97,2025-12-20,11
C0943,2023-09-15,女,24,杭州,普通,3,406.17,2025-07-28,41
C0944,2022-06-24,女,29,上海,金卡,87,42462.97,2025-12-29,17
C0945,2023-05-24,男,27,苏州,银卡,39,10899.59,2025-12-26,10
C0946,2022-08-31,男,24,成都,银卡,37,9646.55,2025-09-28,15
C0947,2025-02-16,男,30,西安,黑卡,179,66723.09,2025-08-01,48
C0948,2024-05-02,女,24,西安,普通,18,1699.15,2025-09-28,50
C0949,2025-05-26,女,41,南京,银卡,6,1102.41,2025-12-04,17
C0950,2025-05-05,女,34,杭州,普通,13,1847.07,2025-12-15,34
C0951,2025-06-20,女,27,上海,银卡,35,10670.42,2025-12-08,25
C0952,2023-04-08,女,27,西安,金卡,25,7921.05,2025-12-29,15
C0953,2024-12-06,男,41,上海,银卡,45,6773.37,2025-12-11,5
C0954,2024-02-19,女,21,南京,黑卡,149,54100.7,2025-12-30,43
C0955,2024-07-11,女,37,杭州,银卡,28,11362.01,2025-12-24,42
C0956,2024-06-25,男,21,广州,普通,9,1573.73,2025-12-01,46
C0957,2023-09-01,女,39,武汉,普通,1,406.36,2025-12-28,46
C0958,2025-04-20,男,24,武汉,银卡,27,6112.12,2025-12-10,47
C0959,2024-05-28,男,39,西安,银卡,9,1531.69,2025-07-23,41
C0960,2023-09-18,女,18,武汉,普通,12,4064.45,2025-12-02,11
C0961,2025-03-10,男,29,广州,银卡,20,9648.14,2025-12-19,12
C0962,2025-06-25,女,41,上海,银卡,47,13398.56,2025-12-29,3
C0963,2022-05-04,男,30,南京,金卡,100,52661.67,2025-12-22,38
C0964,2025-06-02,男,27,广州,金卡,33,1901.03,2025-12-07,1
C0965,2022-07-23,男,32,南京,金卡,94,23284.18,2025-08-25,25
C0966,2023-03-02,男,44,南京,普通,11,3547.21,2025-09-05,26
C0967,2025-07-05,女,30,杭州,普通,5,1426.59,2025-12-27,26
C0968,2023-03-09,男,40,上海,金卡,25,6507.56,2025-09-03,14
C0969,2023-06-26,女,39,苏州,银卡,27,9671.77,2025-12-24,7
C0970,2025-09-14,女,39,武汉,普通,18,4874.4,2025-07-10,6
C0971,2022-06-16,女,38,苏州,金卡,63,8968.31,2025-07-14,46
C0972,2022-11-18,女,39,杭州,金卡,42,4503.37,2025-12-13,45
C0973,2023-05-07,女,45,南京,银卡,48,19913.61,2025-12-17,39
C0974,2022-12-22,男,26,西安,普通,15,3244.23,2025-12-06,11
C0975,2025-02-04,男,43,武汉,金卡,81,13244.85,2025-12-19,12
C0976,2022-06-03,男,26,武汉,银卡,45,15037.0,2025-12-08,42
C0977,2022-11-17,女,32,上海,金卡,43,8676.55,2025-12-02,16
C0978,2022-01-06,男,27,深圳,金卡,37,12380.73,2025-09-09,16
C0979,2024-04-16,女,41,北京,金卡,28,6745.09,2025-12-14,35
C0980,2024-07-11,女,43,北京,银卡,50,15676.86,2025-12-25,20
C0981,2025-11-12,男,42,北京,普通,15,3904.17,2025-12-11,7
C0982,2025-05-01,女,27,深圳,金卡,24,5484.95,2025-12-19,4
C0983,2024-08-20,男,25,上海,银卡,23,4678.62,2025-12-13,25
C0984,2023-08-20,男,41,深圳,金卡,45,14808.16,2025-12-20,15
C0985,2022-03-08,女,33,北京,普通,2,731.67,2025-12-17,35
C0986,2023-04-20,女,34,杭州,普通,7,2498.88,2025-12-17,27
C0987,2023-08-14,女,43,广州,金卡,25,5827.12,2025-12-20,28
C0988,2025-12-18,女,44,南京,金卡,60,23571.32,2025-12-12,46
C0989,2023-08-03,男,22,深圳,黑卡,129,7178.75,2025-12-18,11
C0990,2025-12-10,女,21,上海,金卡,85,7263.85,2025-12-01,36
C0991,2024-07-18,女,35,上海,银卡,30,4747.76,2025-12-19,29
C0992,2022-05-26,女,41,苏州,金卡,89,12838.14,2025-12-16,22
C0993,2025-11-08,男,36,广州,金卡,80,31065.77,2025-12-30,15
C0994,2023-04-24,女,21,西安,银卡,21,1904.96,2025-12-21,13
C0995,2023-06-26,男,45,武汉,银卡,7,2948.78,2025-12-14,9
C0996,2025-07-04,男,24,北京,普通,7,2331.58,2025-08-25,6
C0997,2025-04-22,女,27,西安,银卡,23,7648.5,2025-09-04,44
C0998,2025-09-16,男,42,苏州,金卡,65,15255.04,2025-08-23,36
C0999,2023-02-10,女,35,北京,普通,2,188.35,2025-07-06,28
C1000,2024-05-20,女,36,广州,普通,11,1558.32,2025-12-01,2
